,Jar,Species,Day,Treatment,Replicate,Community,Community.Complexity,td
19092,118,Colpidium,138,20,3,P.caudatum + Loxocephalus + Colpidium,3,722.9259197
19093,118,Loxocephallus,138,20,3,P.caudatum + Loxocephalus + Colpidium,3,0
19094,118,P.caudatum,138,20,3,P.caudatum + Loxocephalus + Colpidium,3,0
19095,119,Colpidium,138,20,4,P.caudatum + Loxocephalus + Colpidium,3,76.30879321
19096,119,Loxocephallus,138,20,4,P.caudatum + Loxocephalus + Colpidium,3,0
19097,119,P.caudatum,138,20,4,P.caudatum + Loxocephalus + Colpidium,3,0
19098,120,Colpidium,138,20,5,P.caudatum + Loxocephalus + Colpidium,3,205.3870218
19099,120,Loxocephallus,138,20,5,P.caudatum + Loxocephalus + Colpidium,3,0
19100,120,P.caudatum,138,20,5,P.caudatum + Loxocephalus + Colpidium,3,0
19101,121,Blepharisma,138,15,1,P.caudatum + Blepharisma + Colpidium,3,140.0882187
19102,121,Colpidium,138,15,1,P.caudatum + Blepharisma + Colpidium,3,105.0661641
19103,121,P.caudatum,138,15,1,P.caudatum + Blepharisma + Colpidium,3,0
19104,122,Blepharisma,138,15,2,P.caudatum + Blepharisma + Colpidium,3,358.6517635
19105,122,Colpidium,138,15,2,P.caudatum + Blepharisma + Colpidium,3,59.77529392
19106,122,P.caudatum,138,15,2,P.caudatum + Blepharisma + Colpidium,3,0
19107,123,Blepharisma,138,15,3,P.caudatum + Blepharisma + Colpidium,3,346.5387112
19108,123,Colpidium,138,15,3,P.caudatum + Blepharisma + Colpidium,3,635.3209705
19109,123,P.caudatum,138,15,3,P.caudatum + Blepharisma + Colpidium,3,0
19110,124,Blepharisma,138,15,4,P.caudatum + Blepharisma + Colpidium,3,43.93091
19111,124,Colpidium,138,15,4,P.caudatum + Blepharisma + Colpidium,3,615.0327399
19112,124,P.caudatum,138,15,4,P.caudatum + Blepharisma + Colpidium,3,0
19113,125,Blepharisma,138,15,5,P.caudatum + Blepharisma + Colpidium,3,123.2804179
19114,125,Colpidium,138,15,5,P.caudatum + Blepharisma + Colpidium,3,2465.608359
19115,125,P.caudatum,138,15,5,P.caudatum + Blepharisma + Colpidium,3,0
19116,126,Blepharisma,138,20,1,P.caudatum + Blepharisma + Colpidium,3,113.9812294
19117,126,Colpidium,138,20,1,P.caudatum + Blepharisma + Colpidium,3,0
19118,126,P.caudatum,138,20,1,P.caudatum + Blepharisma + Colpidium,3,0
19119,127,Blepharisma,138,20,2,P.caudatum + Blepharisma + Colpidium,3,370.8076846
19120,127,Colpidium,138,20,2,P.caudatum + Blepharisma + Colpidium,3,0
19121,127,P.caudatum,138,20,2,P.caudatum + Blepharisma + Colpidium,3,0
19122,128,Blepharisma,138,20,3,P.caudatum + Blepharisma + Colpidium,3,200.729634
19123,128,Colpidium,138,20,3,P.caudatum + Blepharisma + Colpidium,3,0
19124,128,P.caudatum,138,20,3,P.caudatum + Blepharisma + Colpidium,3,0
19125,129,Blepharisma,138,20,4,P.caudatum + Blepharisma + Colpidium,3,230.6146245
19126,129,Colpidium,138,20,4,P.caudatum + Blepharisma + Colpidium,3,0
19127,129,P.caudatum,138,20,4,P.caudatum + Blepharisma + Colpidium,3,0
19128,130,Blepharisma,138,20,5,P.caudatum + Blepharisma + Colpidium,3,178.5422657
19129,130,Colpidium,138,20,5,P.caudatum + Blepharisma + Colpidium,3,133.9066993
19130,130,P.caudatum,138,20,5,P.caudatum + Blepharisma + Colpidium,3,0
19131,131,Blepharisma,138,15,1,Loxocephalus + Blepharisma + Colpidium,3,40.8553523
19132,131,Colpidium,138,15,1,Loxocephalus + Blepharisma + Colpidium,3,40.8553523
19133,131,Loxocephallus,138,15,1,Loxocephalus + Blepharisma + Colpidium,3,0
19134,132,Blepharisma,138,15,2,Loxocephalus + Blepharisma + Colpidium,3,284.8231807
19135,132,Colpidium,138,15,2,Loxocephalus + Blepharisma + Colpidium,3,81.37805162
19136,132,Loxocephallus,138,15,2,Loxocephalus + Blepharisma + Colpidium,3,0
19137,133,Blepharisma,138,15,3,Loxocephalus + Blepharisma + Colpidium,3,305.1759053
19138,133,Colpidium,138,15,3,Loxocephalus + Blepharisma + Colpidium,3,61.03518105
19139,133,Loxocephallus,138,15,3,Loxocephalus + Blepharisma + Colpidium,3,0
19140,134,Blepharisma,138,15,4,Loxocephalus + Blepharisma + Colpidium,3,49.20130976
19141,134,Colpidium,138,15,4,Loxocephalus + Blepharisma + Colpidium,3,590.4157171
19142,134,Loxocephallus,138,15,4,Loxocephalus + Blepharisma + Colpidium,3,0
19143,135,Blepharisma,138,15,5,Loxocephalus + Blepharisma + Colpidium,3,47.6061745
19144,135,Colpidium,138,15,5,Loxocephalus + Blepharisma + Colpidium,3,142.8185235
19145,135,Loxocephallus,138,15,5,Loxocephalus + Blepharisma + Colpidium,3,0
19146,136,Blepharisma,138,20,1,Loxocephalus + Blepharisma + Colpidium,3,98.29217632
19147,136,Colpidium,138,20,1,Loxocephalus + Blepharisma + Colpidium,3,0
19148,136,Loxocephallus,138,20,1,Loxocephalus + Blepharisma + Colpidium,3,0
19149,137,Blepharisma,138,20,2,Loxocephalus + Blepharisma + Colpidium,3,492.4918193
19150,137,Colpidium,138,20,2,Loxocephalus + Blepharisma + Colpidium,3,0
19151,137,Loxocephallus,138,20,2,Loxocephalus + Blepharisma + Colpidium,3,0
19152,138,Blepharisma,138,20,3,Loxocephalus + Blepharisma + Colpidium,3,220.787176
19153,138,Colpidium,138,20,3,Loxocephalus + Blepharisma + Colpidium,3,0
19154,138,Loxocephallus,138,20,3,Loxocephalus + Blepharisma + Colpidium,3,0
19155,139,Blepharisma,138,20,4,Loxocephalus + Blepharisma + Colpidium,3,499.6630865
19156,139,Colpidium,138,20,4,Loxocephalus + Blepharisma + Colpidium,3,0
19157,139,Loxocephallus,138,20,4,Loxocephalus + Blepharisma + Colpidium,3,0
19158,140,Blepharisma,138,20,5,Loxocephalus + Blepharisma + Colpidium,3,48.47259458
19159,140,Colpidium,138,20,5,Loxocephalus + Blepharisma + Colpidium,3,0
19160,140,Loxocephallus,138,20,5,Loxocephalus + Blepharisma + Colpidium,3,0
19161,141,Blepharisma,138,15,1,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,117.2556818
19162,141,Colpidium,138,15,1,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,39.08522727
19163,141,Loxocephallus,138,15,1,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
19164,141,P.caudatum,138,15,1,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
19165,142,Blepharisma,138,15,2,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,45.2622482
19166,142,Colpidium,138,15,2,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,179.7230086
19167,142,Loxocephallus,138,15,2,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
19168,142,P.caudatum,138,15,2,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
19169,143,Blepharisma,138,15,3,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,26.56629914
19170,143,Colpidium,138,15,3,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,539.5754246
19171,143,Loxocephallus,138,15,3,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
19172,143,P.caudatum,138,15,3,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,5
19173,144,Blepharisma,138,15,4,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,11
19174,144,Colpidium,138,15,4,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,1
19175,144,Loxocephallus,138,15,4,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
19176,144,P.caudatum,138,15,4,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
19177,145,Blepharisma,138,15,5,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,182.6556694
19178,145,Colpidium,138,15,5,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,121.7704463
19179,145,Loxocephallus,138,15,5,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
19180,145,P.caudatum,138,15,5,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
19181,146,Blepharisma,138,20,1,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,19.90356197
19182,146,Colpidium,138,20,1,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
19183,146,Loxocephallus,138,20,1,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
19184,146,P.caudatum,138,20,1,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
19185,147,Blepharisma,138,20,2,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,356.3463266
19186,147,Colpidium,138,20,2,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
19187,147,Loxocephallus,138,20,2,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
19188,147,P.caudatum,138,20,2,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
19189,148,Blepharisma,138,20,3,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,326.9899618
19190,148,Colpidium,138,20,3,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
19191,148,Loxocephallus,138,20,3,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
19192,148,P.caudatum,138,20,3,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
19193,149,Blepharisma,138,20,4,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,303.0582042
19194,149,Colpidium,138,20,4,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
19195,149,Loxocephallus,138,20,4,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
19196,149,P.caudatum,138,20,4,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
19197,150,Blepharisma,138,20,5,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,207.8152569
19198,150,Colpidium,138,20,5,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
19199,150,Loxocephallus,138,20,5,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
19200,150,P.caudatum,138,20,5,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
19201,1,P.caudatum,140,15,1,P.caudatum,1,210.160401
19202,2,P.caudatum,140,15,2,P.caudatum,1,127.5045231
19203,3,P.caudatum,140,15,3,P.caudatum,1,215.0353581
19204,4,P.caudatum,140,15,4,P.caudatum,1,303.8146271
19205,5,P.caudatum,140,15,5,P.caudatum,1,59.66811118
19206,6,P.caudatum,140,20,1,P.caudatum,1,447.1930757
19207,7,P.caudatum,140,20,2,P.caudatum,1,44.13952103
19208,8,P.caudatum,140,20,3,P.caudatum,1,343.4553661
19209,9,P.caudatum,140,20,4,P.caudatum,1,330.9813107
19210,10,P.caudatum,140,20,5,P.caudatum,1,401.0003701
19211,11,Loxocephallus,140,15,1,Loxocephalus,1,0
19212,12,Loxocephallus,140,15,2,Loxocephalus,1,0
19213,13,Loxocephallus,140,15,3,Loxocephalus,1,0
19214,14,Loxocephallus,140,15,4,Loxocephalus,1,0
19215,15,Loxocephallus,140,15,5,Loxocephalus,1,0
19216,16,Loxocephallus,140,20,1,Loxocephalus,1,0
19217,17,Loxocephallus,140,20,2,Loxocephalus,1,0
19218,18,Loxocephallus,140,20,3,Loxocephalus,1,0
19219,19,Loxocephallus,140,20,4,Loxocephalus,1,0
19220,20,Loxocephallus,140,20,5,Loxocephalus,1,0
19221,21,Colpidium,140,15,1,Colpidium,1,5204.725774
19222,22,Colpidium,140,15,2,Colpidium,1,6653.022069
19223,23,Colpidium,140,15,3,Colpidium,1,6848.112118
19224,24,Colpidium,140,15,4,Colpidium,1,5553.165796
19225,25,Colpidium,140,15,5,Colpidium,1,7587.663289
19226,26,Colpidium,140,20,1,Colpidium,1,1647.090434
19227,27,Colpidium,140,20,2,Colpidium,1,1144.447241
19228,28,Colpidium,140,20,3,Colpidium,1,1296.897861
19229,29,Colpidium,140,20,4,Colpidium,1,1209.544969
19230,30,Colpidium,140,20,5,Colpidium,1,1650.441718
19231,31,Blepharisma,140,15,1,Blepharisma,1,551.2084788
19232,32,Blepharisma,140,15,2,Blepharisma,1,378.00104
19233,33,Blepharisma,140,15,3,Blepharisma,1,237.9516876
19234,34,Blepharisma,140,15,4,Blepharisma,1,444.8722256
19235,35,Blepharisma,140,15,5,Blepharisma,1,264.1781366
19236,36,Blepharisma,140,20,1,Blepharisma,1,753.5011547
19237,37,Blepharisma,140,20,2,Blepharisma,1,924.4639962
19238,38,Blepharisma,140,20,3,Blepharisma,1,822.7925509
19239,39,Blepharisma,140,20,4,Blepharisma,1,697.4381632
19240,40,Blepharisma,140,20,5,Blepharisma,1,1126.876549
19241,41,Loxocephallus,140,15,1,Paramecium caudatum + Loxocephalus,2,0
19242,41,P.caudatum,140,15,1,Paramecium caudatum + Loxocephalus,2,3
19243,42,Loxocephallus,140,15,2,Paramecium caudatum + Loxocephalus,2,0
19244,42,P.caudatum,140,15,2,Paramecium caudatum + Loxocephalus,2,1
19245,43,Loxocephallus,140,15,3,Paramecium caudatum + Loxocephalus,2,0
19246,43,P.caudatum,140,15,3,Paramecium caudatum + Loxocephalus,2,72.92780498
19247,44,Loxocephallus,140,15,4,Paramecium caudatum + Loxocephalus,2,0
19248,44,P.caudatum,140,15,4,Paramecium caudatum + Loxocephalus,2,0
19249,45,Loxocephallus,140,15,5,Paramecium caudatum + Loxocephalus,2,0
19250,45,P.caudatum,140,15,5,Paramecium caudatum + Loxocephalus,2,20.23611035
19251,46,Loxocephallus,140,20,1,Paramecium caudatum + Loxocephalus,2,0
19252,46,P.caudatum,140,20,1,Paramecium caudatum + Loxocephalus,2,0
19253,47,Loxocephallus,140,20,2,Paramecium caudatum + Loxocephalus,2,0
19254,47,P.caudatum,140,20,2,Paramecium caudatum + Loxocephalus,2,0
19255,48,Loxocephallus,140,20,3,Paramecium caudatum + Loxocephalus,2,0
19256,48,P.caudatum,140,20,3,Paramecium caudatum + Loxocephalus,2,0
19257,49,Loxocephallus,140,20,4,Paramecium caudatum + Loxocephalus,2,0
19258,49,P.caudatum,140,20,4,Paramecium caudatum + Loxocephalus,2,0
19259,50,Loxocephallus,140,20,5,Paramecium caudatum + Loxocephalus,2,0
19260,50,P.caudatum,140,20,5,Paramecium caudatum + Loxocephalus,2,0
19261,51,Blepharisma,140,15,1,Paramecium caudatum + Blepharisma,2,244.3634378
19262,51,P.caudatum,140,15,1,Paramecium caudatum + Blepharisma,2,0
19263,52,Blepharisma,140,15,2,Paramecium caudatum + Blepharisma,2,20.64600643
19264,52,P.caudatum,140,15,2,Paramecium caudatum + Blepharisma,2,0
19265,53,Blepharisma,140,15,3,Paramecium caudatum + Blepharisma,2,21.43818729
19266,53,P.caudatum,140,15,3,Paramecium caudatum + Blepharisma,2,0
19267,54,Blepharisma,140,15,4,Paramecium caudatum + Blepharisma,2,259.7136472
19268,54,P.caudatum,140,15,4,Paramecium caudatum + Blepharisma,2,0
19269,55,Blepharisma,140,15,5,Paramecium caudatum + Blepharisma,2,55.69056491
19270,55,P.caudatum,140,15,5,Paramecium caudatum + Blepharisma,2,0
19271,56,Blepharisma,140,20,1,Paramecium caudatum + Blepharisma,2,302.1753895
19272,56,P.caudatum,140,20,1,Paramecium caudatum + Blepharisma,2,0
19273,57,Blepharisma,140,20,2,Paramecium caudatum + Blepharisma,2,462.6762564
19274,57,P.caudatum,140,20,2,Paramecium caudatum + Blepharisma,2,0
19275,58,Blepharisma,140,20,3,Paramecium caudatum + Blepharisma,2,75.26399012
19276,58,P.caudatum,140,20,3,Paramecium caudatum + Blepharisma,2,0
19277,59,Blepharisma,140,20,4,Paramecium caudatum + Blepharisma,2,571.0599962
19278,59,P.caudatum,140,20,4,Paramecium caudatum + Blepharisma,2,0
19279,60,Blepharisma,140,20,5,Paramecium caudatum + Blepharisma,2,509.6547988
19280,60,P.caudatum,140,20,5,Paramecium caudatum + Blepharisma,2,0
19281,61,Colpidium,140,15,1,Paramecium caudatum + Colpidium,2,7093.738912
19282,61,P.caudatum,140,15,1,Paramecium caudatum + Colpidium,2,1
19283,62,Colpidium,140,15,2,Paramecium caudatum + Colpidium,2,6301.328958
19284,62,P.caudatum,140,15,2,Paramecium caudatum + Colpidium,2,280.0590648
19285,63,Colpidium,140,15,3,Paramecium caudatum + Colpidium,2,5048.274341
19286,63,P.caudatum,140,15,3,Paramecium caudatum + Colpidium,2,1
19287,64,Colpidium,140,15,4,Paramecium caudatum + Colpidium,2,4880.752805
19288,64,P.caudatum,140,15,4,Paramecium caudatum + Colpidium,2,0
19289,65,Colpidium,140,15,5,Paramecium caudatum + Colpidium,2,5995.388282
19290,65,P.caudatum,140,15,5,Paramecium caudatum + Colpidium,2,0
19291,66,Colpidium,140,20,1,Paramecium caudatum + Colpidium,2,379.5606596
19292,66,P.caudatum,140,20,1,Paramecium caudatum + Colpidium,2,63.26010993
19293,67,Colpidium,140,20,2,Paramecium caudatum + Colpidium,2,195.223432
19294,67,P.caudatum,140,20,2,Paramecium caudatum + Colpidium,2,6
19295,68,Colpidium,140,20,3,Paramecium caudatum + Colpidium,2,376.7634269
19296,68,P.caudatum,140,20,3,Paramecium caudatum + Colpidium,2,125.587809
19297,69,Colpidium,140,20,4,Paramecium caudatum + Colpidium,2,49.56621881
19298,69,P.caudatum,140,20,4,Paramecium caudatum + Colpidium,2,198.2648752
19299,70,Colpidium,140,20,5,Paramecium caudatum + Colpidium,2,95.27950869
19300,70,P.caudatum,140,20,5,Paramecium caudatum + Colpidium,2,142.919263
19301,71,Blepharisma,140,15,1,Loxocephalus + Blepharisma,2,716.8898447
19302,71,Loxocephallus,140,15,1,Loxocephalus + Blepharisma,2,0
19303,72,Blepharisma,140,15,2,Loxocephalus + Blepharisma,2,777.3141228
19304,72,Loxocephallus,140,15,2,Loxocephalus + Blepharisma,2,0
19305,73,Blepharisma,140,15,3,Loxocephalus + Blepharisma,2,539.2827894
19306,73,Loxocephallus,140,15,3,Loxocephalus + Blepharisma,2,0
19307,74,Blepharisma,140,15,4,Loxocephalus + Blepharisma,2,490.4466904
19308,74,Loxocephallus,140,15,4,Loxocephalus + Blepharisma,2,0
19309,75,Blepharisma,140,15,5,Loxocephalus + Blepharisma,2,661.530206
19310,75,Loxocephallus,140,15,5,Loxocephalus + Blepharisma,2,0
19311,76,Blepharisma,140,20,1,Loxocephalus + Blepharisma,2,915.9577427
19312,76,Loxocephallus,140,20,1,Loxocephalus + Blepharisma,2,0
19313,77,Blepharisma,140,20,2,Loxocephalus + Blepharisma,2,947.1124072
19314,77,Loxocephallus,140,20,2,Loxocephalus + Blepharisma,2,0
19315,78,Blepharisma,140,20,3,Loxocephalus + Blepharisma,2,1075.211614
19316,78,Loxocephallus,140,20,3,Loxocephalus + Blepharisma,2,0
19317,79,Blepharisma,140,20,4,Loxocephalus + Blepharisma,2,835.637894
19318,79,Loxocephallus,140,20,4,Loxocephalus + Blepharisma,2,0
19319,80,Blepharisma,140,20,5,Loxocephalus + Blepharisma,2,1189.517467
19320,80,Loxocephallus,140,20,5,Loxocephalus + Blepharisma,2,0
19321,81,Colpidium,140,15,1,Loxocephalus + Colpidium,2,6142.848708
19322,81,Loxocephallus,140,15,1,Loxocephalus + Colpidium,2,0
19323,82,Colpidium,140,15,2,Loxocephalus + Colpidium,2,6533.004437
19324,82,Loxocephallus,140,15,2,Loxocephalus + Colpidium,2,0
19325,83,Colpidium,140,15,3,Loxocephalus + Colpidium,2,5467.672178
19326,83,Loxocephallus,140,15,3,Loxocephalus + Colpidium,2,0
19327,84,Colpidium,140,15,4,Loxocephalus + Colpidium,2,8251.354528
19328,84,Loxocephallus,140,15,4,Loxocephalus + Colpidium,2,0
19329,85,Colpidium,140,15,5,Loxocephalus + Colpidium,2,6110.818555
19330,85,Loxocephallus,140,15,5,Loxocephalus + Colpidium,2,0
19331,86,Colpidium,140,20,1,Loxocephalus + Colpidium,2,2
19332,86,Loxocephallus,140,20,1,Loxocephalus + Colpidium,2,0
19333,87,Colpidium,140,20,2,Loxocephalus + Colpidium,2,17.84987704
19334,87,Loxocephallus,140,20,2,Loxocephalus + Colpidium,2,0
19335,88,Colpidium,140,20,3,Loxocephalus + Colpidium,2,50.36756844
19336,88,Loxocephallus,140,20,3,Loxocephalus + Colpidium,2,0
19337,89,Colpidium,140,20,4,Loxocephalus + Colpidium,2,102.6011739
19338,89,Loxocephallus,140,20,4,Loxocephalus + Colpidium,2,0
19339,90,Colpidium,140,20,5,Loxocephalus + Colpidium,2,75.33364486
19340,90,Loxocephallus,140,20,5,Loxocephalus + Colpidium,2,0
19341,91,Blepharisma,140,15,1,Blepharisma + Colpidium,2,8.351453943
19342,91,Colpidium,140,15,1,Blepharisma + Colpidium,2,385.1908748
19343,92,Blepharisma,140,15,2,Blepharisma + Colpidium,2,103.0685121
19344,92,Colpidium,140,15,2,Blepharisma + Colpidium,2,309.2055363
19345,93,Blepharisma,140,15,3,Blepharisma + Colpidium,2,89.7427449
19346,93,Colpidium,140,15,3,Blepharisma + Colpidium,2,224.3568622
19347,94,Blepharisma,140,15,4,Blepharisma + Colpidium,2,0
19348,94,Colpidium,140,15,4,Blepharisma + Colpidium,2,5526.178538
19349,95,Blepharisma,140,15,5,Blepharisma + Colpidium,2,24.30737679
19350,95,Colpidium,140,15,5,Blepharisma + Colpidium,2,331.6388096
19351,96,Blepharisma,140,20,1,Blepharisma + Colpidium,2,399.5480646
19352,96,Colpidium,140,20,1,Blepharisma + Colpidium,2,0
19353,97,Blepharisma,140,20,2,Blepharisma + Colpidium,2,382.688336
19354,97,Colpidium,140,20,2,Blepharisma + Colpidium,2,0
19355,98,Blepharisma,140,20,3,Blepharisma + Colpidium,2,316.1735665
19356,98,Colpidium,140,20,3,Blepharisma + Colpidium,2,0
19357,99,Blepharisma,140,20,4,Blepharisma + Colpidium,2,1087.071721
19358,99,Colpidium,140,20,4,Blepharisma + Colpidium,2,19.38216932
19359,100,Blepharisma,140,20,5,Blepharisma + Colpidium,2,530.4794757
19360,100,Colpidium,140,20,5,Blepharisma + Colpidium,2,0
19361,101,Blepharisma,140,15,1,P.caudatum + Loxocephalus + Blepharisma,3,12.89025413
19362,101,Loxocephallus,140,15,1,P.caudatum + Loxocephalus + Blepharisma,3,0
19363,101,P.caudatum,140,15,1,P.caudatum + Loxocephalus + Blepharisma,3,3
19364,102,Blepharisma,140,15,2,P.caudatum + Loxocephalus + Blepharisma,3,14.03696074
19365,102,Loxocephallus,140,15,2,P.caudatum + Loxocephalus + Blepharisma,3,0
19366,102,P.caudatum,140,15,2,P.caudatum + Loxocephalus + Blepharisma,3,0
19367,103,Blepharisma,140,15,3,P.caudatum + Loxocephalus + Blepharisma,3,1
19368,103,Loxocephallus,140,15,3,P.caudatum + Loxocephalus + Blepharisma,3,0
19369,103,P.caudatum,140,15,3,P.caudatum + Loxocephalus + Blepharisma,3,1
19370,104,Blepharisma,140,15,4,P.caudatum + Loxocephalus + Blepharisma,3,11.58611154
19371,104,Loxocephallus,140,15,4,P.caudatum + Loxocephalus + Blepharisma,3,0
19372,104,P.caudatum,140,15,4,P.caudatum + Loxocephalus + Blepharisma,3,36.30522333
19373,105,Blepharisma,140,15,5,P.caudatum + Loxocephalus + Blepharisma,3,138.331561
